0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cue,activity
19.62,15.357,17.475,19.927,14.582,12.598,11.481,12.979,11.677,10.341,10.686,11.407,9.486,10.591,7.386,9.929,13.629,13.429,12.458,10.118,7.878,10.23,8.742,9.768,4.496,7.739,7.567,7.024,6.007,9.745,8.262,5.933,4.301,3.957,4.75,4.403,1.507,2.745,2.535,2.321,3.937,4.661,4.95,5.18,2.747,4.129,2.779,2.32,4.04,2.362,2.704,5.767,3.628,2.076,2.813,1.461,15.502,10.188,10.782,7.097,3.315,3.838,3.106,19.183,12.36,13.896,8.299,3.674,3.909,2.244,2,0
21.074,19.549,18.252,21.638,17.534,17.558,16.813,17.278,13.599,13.412,12.189,15.074,10.394,12.716,12.698,12.75,10.01,9.515,10.65,9.93,5.892,8.646,5.202,5.253,4.067,5.202,5.822,4.694,6.235,8.151,4.486,4.115,2.689,3.925,3.199,4.013,0.365,3.411,1.926,2.568,4.049,5.075,3.435,4.834,3.724,5.86,3.422,3.555,3.775,3.257,3.55,5.973,3.594,3.46,2.994,3.051,18.712,12.854,8.137,5.347,2.762,4.244,3.707,19.679,13.654,11.275,6.463,3.061,4.321,2.722,1,2
19.623,16.787,14.839,23.52,17.557,15.156,14.447,16.329,14.894,11.53,10.497,12.702,11.076,8.355,9.171,11.626,11.135,12.972,11.871,9.088,10.22,11.11,8.991,9.226,8.016,6.602,5.36,4.771,6.143,8.413,5.67,5.524,4.249,3.63,3.205,3.348,2.561,3.203,3.792,3.761,4.317,5.389,4.217,4.447,2.445,5.144,3.768,4.273,3.736,2.487,3.725,5.882,2.814,3.9,2.302,3.517,17.282,11.231,10.576,6.312,3.469,4.25,3.545,20.927,13.965,11.642,7.423,3.294,4.269,2.45,1,2
13.399,14.325,11.185,19.086,12.994,14.24,11.203,9.866,12.801,9.327,8.304,12.489,8.999,7.755,7.412,9.724,10.58,11.918,10.736,12.482,6.037,10.932,9.064,9.918,6.182,8.532,7.344,8.548,5.224,9.312,8.115,5.841,5.37,2.088,2.842,3.512,0.841,3.172,5.277,1.416,4.764,4.063,4.393,4.085,1.812,4.817,4.176,3.638,2.625,1.503,2.324,4.068,2.555,3.826,2.324,2.999,13.287,9.601,10.208,7.387,3.065,3.969,2.778,17.952,12.517,11.237,7.666,3.263,4.332,1.774,[0 1],2
13.866,14.681,13.16,18.858,12.148,13.129,11.714,9.612,11.941,9.27,11.508,11.752,9.15,8.841,9.712,9.358,4.614,8.151,6.356,9.541,4.494,10.449,5.696,5.969,2.955,7.326,6.277,6.109,6.198,8.768,6.198,5.611,1.986,1.59,3.714,2.502,1.229,3.461,3.489,0.399,3.253,3.273,3.914,3.125,0.45,3.748,2.882,2.015,2.6,2.171,2.071,4.122,3.008,3.564,2.566,2.955,13.396,10.191,6.909,6.18,2.296,2.832,2.882,16.715,13.001,10.064,5.533,1.829,3.049,2.001,0,2
14.912,15.524,15.469,17.956,14.014,10.996,11.144,14.22,10.074,9.324,10.032,11.62,8.94,7.99,10.308,8.51,6.103,6.739,6.149,9.891,4.206,8.375,4.674,5.812,3.459,7.678,6.372,6.115,5.882,8.33,4.196,4.009,0.669,2.894,2.985,1.747,0.611,2.728,0.228,-0.109,3.402,5.359,4.636,3.369,1.337,4.781,2.385,3.625,5.005,3.69,3.676,6.147,3.541,2.957,3.788,3.272,14.279,9.6,6.494,5.755,1.469,3.612,4.01,16.723,11.321,9.718,7.068,1.892,3.916,3.255,0,2
14.383,14.282,14.585,18.661,14.238,13.349,13.107,13.704,12.544,11.965,11.667,13.435,8.997,9.81,7.001,9.17,8.486,9.747,7.836,12.276,4.315,10.829,5.499,11.973,3.078,6.385,3.753,5.573,3.763,8.76,4.131,5.188,2.738,4.216,3.43,2.615,-0.682,4.003,3.165,3.981,3.161,5.175,4.993,3.242,2.351,5.182,2.914,2.598,4.333,3.14,3.889,6.867,3.902,3.216,3.267,3.181,14.539,10.574,8.87,5.079,2.933,3.702,3.974,17.327,12.645,12.553,6.791,3.549,3.911,3.433,0,2
15.263,18.881,17.12,17.313,15.705,16.964,16.327,15.865,11.471,12.792,11.203,9.559,8.186,11.054,8.552,8.792,9.688,10.424,11.271,11.981,8.741,12.842,10.149,10.513,9.709,9.986,10.129,10.557,7.65,11.514,7.418,6.835,5.561,2.603,2.48,3.877,0.23,4.706,3.274,2.079,3.981,3.329,3.836,3.983,2.56,4.224,3.804,3.027,5.337,2.39,4.532,7.478,5.203,4.365,4.312,4.524,16.68,10.201,10.701,9.225,3.101,3.593,4.768,17.941,12.276,12.483,9.087,3.625,4.348,3.946,0,2
12.052,14.279,16.641,16.582,14.65,11.934,10.87,13.464,11.403,10.648,11.478,11.745,9.145,12.014,9.539,11.172,10.009,13.419,12.541,12.727,10.271,13.457,10.046,13.527,11.28,11.01,11.798,10.877,7.466,11.192,8.705,8.217,2.219,1.759,1.23,1.485,1.749,4.168,3.057,4.959,3.258,3.865,3.55,3.915,2.868,3.672,2.744,4.101,4.717,3.315,3.536,6.75,4.666,3.979,4.479,3.888,13.809,10.893,12.0,10.068,2.578,3.497,4.416,17.46,13.076,14.2,10.789,3.084,4.605,3.095,0,2
11.368,11.768,11.564,16.886,11.995,11.464,11.398,14.72,11.828,12.567,13.123,14.109,12.976,12.331,11.646,11.647,9.116,12.619,9.72,11.021,7.717,11.407,9.389,12.527,9.497,10.822,9.102,8.362,7.187,9.84,7.447,7.083,2.572,3.445,3.176,0.882,1.975,4.501,3.823,3.522,3.764,4.613,3.652,3.828,2.615,5.793,4.791,4.459,2.915,2.461,2.375,5.957,2.968,4.097,4.143,3.509,12.645,12.528,10.439,8.668,2.987,4.189,3.553,16.717,13.668,12.785,9.918,3.397,4.495,2.989,0,2
