0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cue,activity
18.314,17.436,34.646,16.51,35.44,14.642,14.164,17.447,10.495,11.84,17.14,10.312,19.284,13.331,12.4,12.573,9.646,8.258,12.419,8.204,14.561,12.899,14.2,13.08,11.85,9.603,13.142,9.167,9.894,11.311,11.583,10.295,9.371,9.128,11.41,7.335,6.439,9.165,9.317,7.247,12.366,11.72,11.941,12.503,11.135,13.122,14.745,12.312,12.789,11.094,12.446,12.546,12.086,12.736,16.166,13.209,21.075,13.422,11.658,10.856,8.677,12.481,12.884,30.565,16.428,13.385,11.115,9.333,12.658,11.884,1,5
20.397,21.916,40.006,22.996,42.714,24.328,20.296,25.616,13.997,14.335,19.344,14.703,21.733,14.281,13.117,14.499,12.159,13.385,12.555,12.185,12.582,11.49,13.415,12.732,11.793,15.04,13.739,11.422,11.416,11.664,11.916,10.683,12.334,13.09,11.699,13.2,9.33,10.37,9.967,9.653,16.674,18.014,15.452,17.738,15.372,16.867,17.514,15.988,15.588,16.812,14.736,16.75,14.333,15.183,16.273,14.267,27.284,15.751,12.563,12.209,11.205,16.702,15.493,36.788,19.268,13.462,13.492,12.421,16.696,15.209,1,5
24.661,25.415,40.265,22.706,39.659,27.857,23.027,25.382,21.114,21.207,23.463,20.71,22.218,19.811,17.512,18.134,14.322,17.285,13.749,15.06,10.604,13.631,13.541,15.223,18.012,21.973,15.571,18.222,13.802,16.655,14.467,14.134,17.412,20.269,14.397,19.191,14.656,14.769,13.403,14.471,19.354,24.203,16.61,19.002,16.403,17.703,16.142,15.735,17.471,22.258,16.11,18.228,14.999,14.879,13.261,13.247,28.621,20.521,14.177,16.604,16.071,18.144,16.306,37.626,23.96,14.959,16.974,15.266,18.689,18.167,0,5
13.759,17.18,31.271,14.676,29.658,18.547,17.036,18.846,12.906,13.905,14.6,13.229,15.473,12.081,12.717,12.072,15.679,16.322,13.67,14.651,13.406,12.346,11.095,11.941,13.995,16.612,11.19,13.004,10.089,13.573,9.67,9.562,12.988,15.093,10.105,13.166,9.335,12.751,10.138,8.964,16.831,20.064,13.369,16.917,13.366,13.993,12.664,12.17,17.387,19.723,15.352,18.762,14.717,13.631,13.304,13.552,20.122,13.373,13.638,12.212,11.567,14.922,15.803,27.247,14.872,12.649,12.75,11.978,16.036,16.109,0,5
17.943,18.819,28.99,14.604,24.075,18.768,14.187,19.075,13.589,9.728,9.993,9.844,12.184,9.835,8.223,10.331,8.617,8.472,8.704,8.588,10.564,8.933,9.624,10.219,9.12,8.878,5.532,6.321,7.931,8.027,8.432,8.849,7.261,6.871,6.177,5.19,5.192,6.744,5.877,6.205,12.087,12.877,9.788,10.305,9.895,10.531,10.776,9.605,9.869,11.913,9.604,10.132,9.011,8.604,10.469,9.439,19.557,10.466,9.215,7.886,6.19,10.733,9.88,25.655,13.685,9.702,8.48,5.719,10.836,9.109,0,5
19.191,17.718,18.104,16.325,18.552,15.938,13.881,21.003,14.58,12.301,10.666,10.949,13.315,10.36,8.046,14.741,15.996,14.389,11.824,13.416,11.31,11.4,10.231,14.25,12.177,12.408,10.402,10.56,9.791,12.135,9.175,12.621,7.183,9.005,4.992,7.202,4.899,10.002,8.041,10.481,9.229,11.982,7.811,10.384,7.465,10.629,10.185,12.89,6.404,8.394,7.613,7.804,6.107,6.237,7.377,9.77,17.589,11.87,12.852,11.158,7.726,10.072,7.463,22.894,15.463,15.673,13.034,8.955,11.128,8.594,0,5
13.874,13.647,18.164,16.23,17.057,16.347,15.474,20.875,13.497,10.83,11.92,12.07,12.373,10.908,12.028,14.323,10.825,9.353,8.848,8.753,9.537,8.171,6.485,10.927,10.674,8.656,8.382,8.059,8.371,7.993,8.954,9.866,7.568,6.341,3.995,4.859,2.136,6.623,5.907,7.694,9.676,10.355,8.084,7.059,7.509,9.142,10.281,10.627,4.961,5.128,8.602,4.783,7.452,4.852,7.615,7.992,16.459,12.243,9.112,8.869,5.64,9.092,6.423,20.526,15.292,10.548,9.235,7.469,9.402,7.727,0,5
15.573,13.965,16.176,16.851,17.112,17.15,13.775,15.644,12.342,9.813,11.035,12.181,13.621,11.812,10.179,10.57,9.332,7.608,7.533,9.017,6.946,8.577,9.325,9.917,7.467,4.624,5.995,6.586,4.192,6.847,8.422,8.469,3.945,5.348,3.787,4.322,2.476,4.931,6.19,7.192,9.937,7.609,6.99,8.175,7.008,7.904,10.249,8.517,5.324,5.915,6.785,5.44,6.396,5.262,8.21,6.512,15.781,11.444,8.532,6.575,4.774,8.299,6.231,19.505,13.361,10.543,7.393,5.345,8.565,6.114,0,5
14.23,14.726,16.698,13.111,17.827,19.049,15.949,17.565,13.738,13.72,13.344,11.691,15.253,14.496,12.799,12.718,10.481,9.235,9.511,7.976,9.326,8.694,8.505,7.189,5.737,6.035,8.634,7.469,8.156,7.486,5.551,5.591,4.021,3.405,4.543,3.022,5.17,6.359,7.122,5.511,11.185,7.702,7.311,8.514,6.975,7.368,8.74,6.616,5.198,5.838,10.079,6.28,8.466,5.356,8.346,7.57,16.144,13.47,8.865,6.832,4.894,8.051,7.142,19.939,14.463,11.152,7.136,4.843,8.898,7.533,0,5
12.713,10.632,19.001,13.857,16.857,18.788,13.569,14.335,13.382,10.272,14.892,11.354,13.778,11.83,11.436,10.956,9.486,9.475,10.908,8.927,9.582,7.704,8.967,8.761,5.005,6.484,8.865,4.952,6.981,7.53,5.914,5.852,3.497,4.522,6.019,2.577,5.704,6.467,7.458,5.147,11.95,8.453,9.099,8.018,8.388,6.901,8.346,7.047,6.984,5.595,11.231,6.857,9.556,5.121,6.751,5.683,14.969,12.238,9.226,6.448,5.174,8.525,7.222,18.975,14.268,9.32,7.345,6.66,10.012,8.401,0,5
